id|uuid|slug|title|description|startDate|endDate|updateDate|addedDate|numberOfDisciplines|numberOfTeams|totalCount|card_id|project_ids
261|f78a3408-e4a5-58a2-b728-eb55b5bb0962|w540uffys02pl|Player Body|Increasing the poly count of the player's body for close up scenes involving hands and feet. |1621814400000|1622764800000|1617825867000|1629867600000|1|1|||SQ42
262|375756ba-e117-5aa7-9eef-f38f8d81b384|ydxsiqqcw6d41|Player Interaction Experience T0 - Hints &amp; Interactions|The Player Interaction Experience (PIE) is a holistic array of complimentary features and systems, all related directly to the player. Player status, item status, environment status, as well as interactions with both the game world and the objects within it, are covered under these systems.|1609718400000|1648771200000|1617821552000|1629867600000|3|1||48|SC,SQ42
263|1ffc09b8-c9db-5972-af18-4bfd0c1d35cf|5mxgx5pxu2ycx|Player Interaction Experience T1 - Lockers &amp; Inventory|Lockers T1 introduces a consistent way to store clothes, armor, and items in a physicalized state. Also includes a more robust and tactile method of storing items on shelves and attachment surfaces. This builds on the Personal Inventory, expanding the inventory UI to include lockers.|1630281600000|1649980800000|1617821822000|1629867600000|4|3|||SC,SQ42
264|b60a7c1d-cfa9-50a5-96ee-265fad6936be|kkx43s3k54tnp|Player Interaction Experience T2 - Visor HUD &amp; Helmet|Builds on the existing heads-up display (HUD) with a new look and feel. Includes a new equip and remove experience, boot-up and power-down sequences, and transitions between FPS and ship HUDs.|1631836800000|1648771200000|1608324683000|1629867600000|3|1|||SC,SQ42
265|2774e714-c319-508a-b8bc-947b92fe700c|zkjjjn3piy8f4|Player Reflection|This feature assures the player will see a believable representation of their character when looking into a mirror or other reflective surface in first person view.|1649030400000|1657238400000|1629903495000|1629867600000|1|1|||SC
266|5a3c29f9-8bf3-5415-a2e4-d1f57837ad07|qjjnfznuyoe8i|Port Over Remaining Mesh Rendering|Porting all mesh-based rendering operation to Gen12.|1617062400000|1630022400000|1611718113000|1629867600000|1|1|||SC,SQ42
267|3c4e4656-7117-5d95-96b8-330724455fad|l3tnv27jd4kzp|Probability Volume Encounter Density Refactor|Probability volumes are currently hard-coded and static. This refactor will allow for us to have much more control of how probability volumes are created from the backend so that we can dynamically change the feel of the game through other services, like Quantum.|1638144000000|1651795200000|1608756870000|1629867600000|1|1|||SC
268|c5b83db9-6c8e-58f8-ba75-aeb74eecc0bc|muj16e1ib0afo|Profile Guided Optimizations|Writing code is hard, writing high performance code is harder. And sometimes problematic code slips in. We want to focus on some of those instances, by profiling and attacking the top offenders.|1613433600000|1614556800000|1611716386000|1629867600000|1|1|||SC,SQ42
269|be40f99c-037f-5886-86e4-79eece90f5c3|r7tej8cd7q1s5|Proximity Mine|Implementing proximity mines into the game, which are explosives that have a defined area trigger zone. When someone or something enters that zone, the trigger is tripped and the mine explodes.|1629244800000|1633046400000|1627486362000|1629867600000|2|2|||SC
270|4fdeb77f-de0f-5603-add4-cc64f3e4f9e6|ze5g3do3lijlm|Pyro Space Stations|Adding small rundown Rest Stop stations to the Pyro system, which provide basic services and use limited interiors.|1617321600000|1656633600000|1609780556000|1629867600000|2|4|||SC
271|64a2b887-ca86-5247-acbe-1bc05097c19a|af4grpmlcjtmf|Pyro Spacescaping|Utilizing gas cloud tech, VDB elements will be crafted to spacescape the Pyro System. |1609804800000|1615248000000|1611715697000|1629867600000|1|1|||SC
272|ab653955-2b14-5a4d-b55b-4fefeb67a43b|zyh810y2atgf6|Pyro System, Planet, and Mission Setup|Completing the initial foundational work needed to implement the Pyro System into the game.|1609718400000|1644883200000|1608322867000|1629867600000|4|9|||SC
273|0d7384c4-8ebb-5e16-9e6a-ff7387b71dd1|5jx5bc18cdok9|Quantum Simulation|Revealed at CitizenCon 2019, the Quantum Simulation will serve as the background economy for Star Citizen. Thousands of unseen simulated entities will carry out trade, commerce, piracy, and security to populate and inform other game systems.|1609459200000|1655424000000|1608319607000|1629867600000|2|1|||SC
274|f05e50b1-49e9-56c6-ad40-1279a8ff1161|ffao511sfca0t|Quantum Travel Experience|Updating Quantum Travel mechanic to move players in a more physically realistic way, and improve the general QT experience, adjusting how spooling/calibrating, interdictions and entering/exiting work.|1626912000000|1647302400000|1622668177000|1629867600000|2|2|||SC
275|4c33afa2-7288-5601-ae12-ec2523028ca7|8iluqwhkk0gvh|Radar, Scanning, and Ping|Radar is used to passively locate and track contacts, and display their whereabouts to the player. Scanning is used to obtain information about a specific entity. Ping actively finds additional contacts, or highlights volumes of space to investigate weak signatures, both of which are displayed via the radar and its AR HUD elements.|1609718400000|1627948800000|1629831424000|1629867600000|3|4||49|SC,SQ42
276|4c681899-7145-5c1e-8baa-784c4461f6d3|n684wq2p8wv9i|Recipe TDD|Performing an overall polish pass on the economic systems, from commodity trading to item prices to provide a better overall experience for players.|1612137600000|1613088000000|1608319371000|1629867600000|1|1|||SC
277|688a8168-a3f4-5339-bda6-b091318f70b7|vohmmbl29av0i|Refinery Overlays|Introducing new non-commercial overlays to the entry areas of refinery stations to add more variety and better suit the theme.|1609804800000|1612828800000|1617820247000|1629867600000|3|2||50|SC
278|2536c1bf-9ecc-50e6-9b5c-a26e4082881d|enz1u8icq37cx|Refinery Ships|Certain ships will have refineries built into them, allowing players to process ore using a completely on-board process. |1632873600000|1648512000000|1624672888000|1629867600000|2|1|||SC
279|64537e95-97a2-5441-ae3f-139a4b07d492|iyrz7c9o1wghw|Replicated Entity Spawn Params From Network|Entity spawn parameters are a data record describing how to spawn a given entity. Previously these would be obtained from game code on the server and sent via the network to spawn entities on clients. This work pushes the necessary data into the network code's Replication Layer so it can create entity spawn parameters independently of other systems.|1617580800000|1620950400000|1617826883000|1629867600000|1|1|||SC
280|37f4b8d3-25f6-5708-acb6-34583f6690dd|qvdrxqkpxbyo5|Replication Layer Entity Authority|Moves the code that handles assigning and enforcing entity authority into the Replication Layer.|1619395200000|1632441600000|1617826895000|1629867600000|1|1|||SC
281|f35e6722-84ef-5775-9fe6-673639fdacf3|i5ggtfpydjl50|Reputation Gates for Missions|Doing a more in depth pass on gating access to missions based off of the players reputation with corporations and mission givers.|1632700800000|1639699200000|1608659270000|1629867600000|1|1|||SC
282|d708cc2a-50fc-5909-993e-e12214af1550|9rojemqarzcwm|Reputation UI|This feature will give players insight into their reputation with the important NPCs and organizations they have interacted with. This will also include a total list of reputation ranks, including those that have been completed and the ones they're actively working on.|1609718400000|1619740800000|1617820463000|1629867600000|3|2||51|SC
283|f36fb890-4bab-5849-b4e3-b90f8317bdff|x37i618ynom0e|Reputation V1 - Repuation and Org Service|This system will introduce the first iteration of persistent reputation between all entities within the Star Citizen universe, as well as persistent NPC organizations.|1617321600000|1622073600000|1617827236000|1629867600000|1|1|||SC
284|52f11339-6718-5afd-a82b-4cba078e2a43|7zotfdn3ln8v7|Rescue/Transport Mission|Taking advantage of AI follow behaviors to create missions where players transport customers from one location to another, along with prototype missions where player must rescue imperiled clients from dangerous situations and escort them to safety.|1622505600000|1634256000000|1626278371000|1629867600000|2|3|||SC
285|a84886f3-cac3-50e6-9c76-0b59f608a36c|by4bc1er7iesh|Resource Management|This system will handle resources for stations, settlements, cities, and all other locations. It will also unlock Engineering Station gameplay for ships, letting players manage power, CPU, fuel, shields, coolant, etc.|1609804800000|1648512000000|1608324602000|1629867600000|1|1|||SC
286|d7c993d8-b402-5e12-96e1-9a0e4458c70e|z6sywk4t9auyv|Restricted Areas 3.0|This includes the various tasks involved in the redesign of restricted areas. When completed, these areas will be less intrusive, making landing in cities a more seamless experience.|1650067200000|1656028800000|1608315242000|1629867600000|1|1|||SC
287|33baac98-ff3c-5c02-b1db-c33581e11bbb|7fzexivkf2skk|Reststop Hangar Replacements|Creating exterior pieces for small and medium Hangars that allow them to look and function properly as part of overall space station exteriors.|1626220800000|1636416000000|1624672178000|1629867600000|2|2|||SC
288|1b278798-409e-5c4a-8623-0059e381b631|domvhbknq3qsc|Retaliator Room OC Swapping |System support enabling players to swap vehicle rooms and modules via VMA (and allows designers to specify vehicle setup at run time in SQ42).|1613347200000|1623369600000|1617821031000|1629867600000|2|2|||SC,SQ42
289|fdc99b0d-9451-5351-b36c-e693e4ac5555|8zvtskxqupmwm|Reward Service |Developing and implementing back-end systems capable of tracking stats and data per player, and awarding in-game rewards to them, as well as collecting, persisting and querying those player rewards|1641340800000|1651795200000|1622667448000|1629867600000|1|1|||SC
290|d4339226-a1e5-50f7-8e9a-7f8c7f16f511|rsulbse2zjhh3|Rivers and Basins|This tool allows rivers and basins to be further developed and readied for production use, in order to enhance the ecosystems of our planets. |1625616000000|1640044800000|1629831635000|1629867600000|1|1|||SC
291|06e4c0e3-d6e9-596f-9c55-9a3ef6e5f4ac|lin9fgady6gbm|Roads|Adapting existing terrain deformation and river tech to create road tooling and visuals, allowing designers to add roads into game environments.|1636502400000|1644883200000|1629831651000|1629867600000|1|1|||SC
292|7fa425c3-e070-51fc-bc50-afad48c47c86|bsuye94z4tb4a|RSI Bengal|The Bengal is a fleet carrier spacecraft developed by Roberts Space Industries (RSI) for the United Empire of Earth Navy (UEEN).|1612137600000|1627603200000|1629831432000|1629867600000|1|2||52|SQ42
293|cb1e08d0-98b2-52d7-9df0-4737e9be845d|bhuufmvljiwzk|RSI Constellation Taurus|Implementing and balancing RSI's hauling variant of the Constellation, the Taurus, as a flight ready ship in the game.|1610323200000|1625788800000|1629831433000|1629867600000|4|4||53|SC
294|a933ba1c-401a-5d02-9971-3ca9c67e030c|1a48n9j8i12dw|RSI Lynx|Building, implementing, and balancing RSI's planetary rover, the Lynx, as a game-ready vehicle.|1655078400000|1656633600000|1629831734000|1629867600000|1|1|||SC
295|ceb26298-ab16-5c72-ab4c-6d4f494358a2|n76pv7fpvwnlk|RSI Orion|Building, implementing, and balancing RSI's mining platform, the Orion, as a flight-ready vehicle.|1649030400000|1653004800000|1628644173000|1629867600000|1|1|||SC
296|a3900f7e-9922-5ea1-a8f4-47b12746a2e8|7taofwzl35i1p|RSI Scorpius|Building, implementing, and balancing RSI's heavy fighter, the Scorpius, as a flight-ready vehicle.|1609718400000|1650585600000|1629831430000|1629867600000|3|4||54|SC
297|ac25cd35-5dc9-5b4d-8e7a-32a047f6fafa|cex1wivftqaw6|Salvage T0|All back-end tech tasks related to creating the first pass of the salvage feature that will be used in future location and mission updates.|1618876800000|1645142400000|1617821638000|1629867600000|2|3||55|SC,SQ42
298|0d76d162-55ba-5f1f-acba-af60b854498e|w02l2eq62hsyq|Save/Load|This feature will handle the creation of the save system across Squadron 42, including player data, checkpoints, and UI. Part of this system will also store and load dynamic entities, NPC positions, and data associated with object containers.|1625097600000|1628812800000|1628644738000|1629867600000|1|1|||SQ42
299|17977f58-f858-57cf-a70e-8fc793c2e806|8hv8gnkv28n8l|SDF Shields |Adapt shields code to determine shield hits based off of dynamically contoured shield meshes for more accurate combat gameplay, and to eliminate possible weak spots in shields. This also extends shield tech to entities beyond just vehicles.|1615161600000|1617321600000|1617820437000|1629867600000|1|1|||SC,SQ42
300|0e185ce2-88f6-5bba-a13a-862da3c34741|oaj85t8ingqdo|Security Behavior|Encompasses all tasks for NPC Security Officer behavior in the persistent universe and Squadron 42.|1616716800000|1632355200000|1617824601000|1629867600000|3|3|||SC,SQ42
301|52ea6832-605b-5f7c-a989-7af61d6061f3|cu10efr2kzz7k|Security Network V0|Initial implementation of the security system. This allows security features to know if players are trespassing without having to assign them a criminal rating. Also routes criminal sightings to the backend communications network.|1610409600000|1613952000000|1608323562000|1629867600000|1|1|||SC
302|b33694df-8328-5b1d-93d7-194131a23371|39g5zk8oppteq|Security Network V1 |Full implementation of the security system. Includes other features for which players may need a clearance level, such as doors and elevators.|1618876800000|1624838400000|1608323327000|1629867600000|1|1|||SC
303|ef26e5bb-a58b-5efe-ba37-b4d8dbfcd06f|zojrooozmn197|Selling|This feature deals with the ability to sell items back to the shops. Players will have the ability to sell items from their local inventory to the shop using our Building Blocks Tech. This will also support a generalized loot system that will fill lockers and enemy's backpacks with a random assortment of items that can be looted and then taken back to shops to sell for money.|1619395200000|1638489600000|1617827254000|1629867600000|3|2|||SC
